RT(milliseconds);TIC
768300;1,4684029
768400;0,97492707
768500;0,64955026
768600;0,4055728
768700;1,2423283
768800;1,6964167
768900;2,6430376
769000;2,9026916
769100;2,7929764
769200;2,7969363
769300;1,969506
769400;1,7852324
769500;1,7878643
769600;1,5697867
769700;1,3987521
769800;0,1
769900;0,70952475
770000;0,98660207
770100;0,6214958
770200;0,13746662
770300;1,0631622
770400;1,607517
770500;2,1362295
770600;2,8780138
770700;3,1984174
770800;4,1819816
770900;4,766084
771000;4,8172255
771100;5,23405
771200;4,831431
771300;4,2188134
771400;4,579633
771500;5,0166736
771600;4,63088
771700;5,0973287
771800;5,287093
771900;4,8643975
772000;4,922702
772100;6,1285014
772200;6,8244696
772300;6,367674
772400;6,5538707
772500;6,7464104
772600;6,6641755
772700;5,1931148
772800;5,3948565
772900;5,4774017
773000;4,593309
773100;5,2560453
773200;5,816104
773300;5,5858116
773400;5,0630713
773500;5,173463
773600;4,9807477
773700;4,9317036
773800;3,9225907
773900;3,6296835
774000;5,174045
774100;5,190467
774200;5,20915
774300;5,327353
774400;5,0066204
774500;4,9007173
774600;4,573654
774700;3,5418289
774800;3,1138995
774900;2,7907317
775000;3,0069425
775100;3,56775
775200;3,2584844
775300;3,212455
775400;3,009555
775500;3,5754375
775600;4,1708765
775700;3,4419806
775800;2,705862
775900;3,09748
776000;3,0548453
776100;3,4926193
776200;3,553238
776300;3,0675907
776400;2,6839073
776500;2,5663128
776600;2,5065672
776700;2,4702363
776800;3,0819278
776900;3,6336427
777000;2,9688394
777100;2,40132
777200;3,1468258
777300;2,2273564
777400;0,010629352
777500;0,1
777600;0,44128394
777700;1,4316676
777800;2,1281586
777900;1,9869101
778000;1,7232182
778100;2,080595
778200;2,488053
778300;2,159746
778400;1,6490588
778500;0,816864
778600;1,9072123
778700;2,532425
778800;1,2534746
778900;0,31375208
779000;1,128099
779100;1,941564
779200;2,4913573
779300;1,8027716
779400;0,8603862
779500;1,0013652
779600;1,2999089
779700;2,153768
779800;2,6009254
779900;1,272838
780000;0,19450869
780100;0,1799218
780200;1,2732636
780300;1,1688234
780400;0,7899379
780500;1,330646
780600;1,5093051
780700;0,5740674
780800;1,1953982
780900;1,8464175
781000;2,0090146
781100;2,3310497
781200;1,7190933
781300;1,3540298
781400;1,7613214
781500;2,6844263
781600;2,911114
781700;3,0122879
781800;2,8075244
781900;2,6192718
782000;2,6357248
782100;2,3465161
782200;3,43103
782300;3,7447796
782400;3,9038684
782500;3,5046988
782600;2,7622228
782700;3,446868
782800;4,4878635
782900;4,3156776
783000;4,2867427
783100;4,0883813
783200;2,9875305
783300;3,2631164
783400;3,1783805
783500;3,7354279
783600;4,2577853
783700;4,3992405
783800;3,6770697
783900;3,8011384
784000;3,9606016
784100;3,299363
784200;3,0515041
784300;3,8236837
784400;2,3593109
784500;2,4350512
784600;3,2212083
784700;2,5407865
784800;2,4802828
784900;3,9052367
785000;4,4186463
785100;3,9158156
785200;3,8415246
785300;4,2386746
785400;4,260431
785500;4,372431
785600;2,9010441
785700;3,2208467
785800;4,322766
785900;3,2412136
786000;2,8716638
786100;3,6442266
786200;3,9316041
786300;4,362671
786400;4,3942714
786500;3,585549
786600;3,0727944
786700;3,2653
786800;3,2248352
786900;4,0709567
787000;5,0968533
787100;3,9862847
787200;2,8455985
787300;2,3969693
787400;2,3737526
787500;3,6808603
787600;3,3594084
787700;2,2709603
787800;2,2094007
787900;2,5612462
788000;2,6325026
788100;3,71878
788200;3,3152978
788300;2,995711
788400;3,8306246
788500;4,314923
788600;3,8548863
788700;3,0982363
788800;3,0675292
788900;3,0833232
789000;2,4349692
789100;1,4036329
789200;0,79573995
789300;2,089609
789400;2,8230531
789500;2,2558436
789600;3,1365695
789700;2,650996
789800;1,6212761
789900;2,0664465
790000;2,2845018
790100;2,1113555
790200;1,8829685
790300;2,0076613
790400;2,5437155
790500;2,3743207
790600;2,0368671
790700;2,8362932
790800;2,6514103
790900;2,2596676
791000;2,572385
791100;1,8957117
791200;1,1775151
791300;2,1062045
791400;2,686217
791500;2,19299
791600;2,3913634
791700;2,253855
791800;2,33311
791900;2,009225
792000;1,4185729
792100;1,5492218
792200;2,1287386
792300;2,1667485
792400;1,940819
792500;2,128542
792600;2,239694
792700;2,3007152
792800;1,8895565
792900;1,4450722
793000;1,9862986
793100;2,6719635
793200;2,4965277
793300;2,4201133
793400;2,209204
793500;2,2864065
793600;2,3880796
793700;2,1249151
793800;0,45654333
793900;0,3395072
794000;0,91165817
794100;1,2462755
794200;1,1996961
794300;2,1126497
794400;2,16272
794500;1,1187544
794600;2,0020463
794700;2,5467544
794800;2,1938913
794900;2,5819144
795000;3,0348344
795100;2,8444445
795200;2,4160628
795300;1,7336802
795400;1,2874558
795500;1,5683562
795600;1,9910223
795700;0,57879144
795800;0,29880267
795900;0,4935911
796000;1,5782818
796100;1,5964113
796200;1,012191
796300;1,416666
796400;2,4878461
796500;2,7815213
796600;2,5624995
796700;1,3808619
796800;0,8396766
796900;2,2148209
797000;2,4218428
797100;1,9348931
797200;2,1154888
797300;2,5101714
797400;2,5074787
797500;2,858682
797600;1,6973071
797700;0,8428877
797800;2,3174877
797900;2,533162
798000;0,979951
798100;0,90188867
798200;2,390588
798300;3,135489
798400;2,196814
798500;1,7327062
798600;2,021875
798700;2,7590833
798800;2,4736328
798900;3,0295498
799000;3,447533
799100;3,2739418
799200;2,2443433
799300;1,9601301
799400;1,2613078
799500;1,0809913
799600;1,0439134
799700;1,0661355
799800;1,4374685
799900;1,332356
800000;1,9698466
800100;3,3186846
800200;3,0720239
800300;1,4264668
800400;1,630248
800500;2,4639878
800600;1,9286034
800700;1,1843636
800800;1,6709394
800900;2,402128
801000;2,3942735
801100;3,3989446
801200;3,3136818
801300;1,6562719
801400;0,07409464
801500;0,47790626
801600;0,5143112
801700;0,5664218
801800;1,7361265
801900;2,4700282
802000;2,4363172
802100;1,5988759
802200;1,3235185
802300;1,7768093
802400;2,754072
802500;3,666708
802600;3,61753
802700;3,5165305
802800;3,76477
802900;3,2185464
803000;3,1766906
803100;3,6022892
803200;3,93096
803300;3,9025612
803400;3,4627037
803500;3,3143754
803600;3,7973907
803700;4,028957
803800;3,0346985
803900;2,775377
804000;2,780993
804100;3,7463102
804200;4,6834793
804300;4,1655846
804400;3,7935143
804500;4,139268
804600;3,1852582
804700;2,854082
804800;3,4566593
804900;3,2645342
805000;2,525215
805100;2,8340073
805200;3,5983536
805300;3,0170963
805400;2,3381352
805500;2,317364
805600;2,4581125
805700;2,4340994
805800;2,9463477
805900;1,1821154
806000;0,1
806100;1,1354947
806200;1,4337913
806300;1,928118
806400;2,4879906
806500;2,6711357
806600;3,1853645
806700;3,1698346
806800;2,7014291
806900;2,358035
807000;2,4915967
807100;2,5777194
807200;2,522552
807300;3,0089538
807400;3,9173179
807500;4,5411963
807600;3,2616358
807700;2,1278892
807800;2,6553264
807900;3,557692
808000;3,5007138
808100;2,5281672
808200;2,2676556
808300;2,2189124
808400;2,2346077
808500;2,9575167
808600;3,513506
808700;3,57811
808800;4,359583
808900;4,2627807
809000;3,2912788
809100;3,5727966
809200;3,7841187
809300;3,44224
809400;3,4859493
809500;3,9963207
809600;4,1702876
809700;3,2756186
809800;3,0684826
809900;3,488453
810000;3,8297222
810100;3,7135768
810200;3,4550133
810300;3,856306
810400;4,1587043
810500;4,481821
810600;4,005027
810700;4,070126
810800;4,110988
810900;3,8033378
811000;3,7655535
811100;4,000777
811200;4,364962
811300;4,257518
811400;3,7325165
811500;3,501487
811600;3,1230414
811700;3,3345065
811800;3,8856232
811900;3,7266512
812000;3,31739
812100;3,8048282
812200;4,948235
812300;4,332431
812400;3,7294285
812500;3,7472687
812600;3,8982558
812700;4,508707
812800;4,177663
812900;3,2718887
813000;3,2207532
813100;4,3170857
813200;4,70169
813300;3,667197
813400;2,9651413
813500;2,8904655
813600;3,2762
813700;4,083347
813800;3,7276492
813900;3,1465738
814000;3,8232393
814100;4,538948
814200;3,675557
814300;2,355838
814400;2,5254076
814500;1,9536027
814600;1,2334498
814700;0,52612126
814800;0,82556677
814900;1,3882169
815000;2,0841799
815100;2,2773118
815200;1,3002609
815300;0,88542664
815400;2,131235
815500;2,3828068
815600;1,7049841
815700;2,6594496
815800;2,9856977
815900;2,1792424
816000;1,1560295
816100;0,93523777
816200;0,43635222
816300;0,4150311
816400;1,8325355
816500;3,1437616
816600;2,62033
816700;2,0063565
816800;1,6159712
816900;1,0273792
817000;1,4372823
817100;1,3698386
817200;1,0875286
817300;1,251403
817400;0,8918285
817500;0,59476686
817600;0,98922294
817700;0,45778674
817800;0,1
817900;0,1
818000;0,1
818100;0,8232352
818200;1,5636115
818300;1,4918373
818400;0,45733136
818500;0,1
818600;0,10243953
818700;0,1
818800;0,1
818900;0,7453381
819000;0,86895347
819100;0,96339554
819200;1,5885906
819300;2,6260164
819400;2,4654078
819500;1,9273708
819600;1,2189342
819700;1,772034
819800;1,8240421
819900;2,2214894
820000;2,1866195
820100;1,4854356
820200;1,3407884
820300;0,6832204
820400;0,4346426
820500;1,2469275
820600;1,8727518
820700;1,6023997
820800;1,1881664
820900;1,1188776
821000;1,5511799
821100;2,1832414
821200;2,6030488
821300;2,5034378
821400;1,782206
821500;1,9400104
821600;1,8284444
821700;1,2129472
821800;0,7090165
821900;0,63311934
822000;1,0420903
822100;2,0547993
822200;2,4300168
822300;1,8241957
822400;1,873748
822500;1,0161066
822600;0,02200461
822700;0,081885286
822800;0,1
822900;0,1
823000;0,1
823100;0,1
823200;0,1
823300;0,1
823400;0,1
823500;0,1
823600;0,1
823700;0,1
823800;0,1
823900;0,1
824000;0,1
824100;0,1
824200;0,1
824300;0,1
824400;0,1
824500;0,1
824600;0,1
824700;0,1
824800;0,1
824900;0,1
825000;0,1
825100;0,1
825200;0,1
825300;0,1
825400;0,1
825500;0,1
825600;0,1
825700;0,1
825800;0,1
825900;0,1
826000;0,1
826100;0,1
826200;0,1
826300;0,1
826400;0,1
826500;0,1
826600;0,1
826700;0,1
826800;0,1
826900;0,1
827000;0,1
827100;0,1
827200;0,1
827300;0,1
827400;0,1
827500;0,1
827600;0,1
827700;0,1
827800;0,1
827900;0,1
828000;0,1
828100;0,1
828200;0,1
828300;0,1
828400;0,1
828500;0,1
828600;0,1
828700;0,1
828800;0,1
828900;0,1
829000;0,1
829100;0,1
829200;0,1
829300;0,1
829400;0,1
829500;0,1
829600;0,1
829700;0,1
829800;0,1
829900;0,1
830000;0,1
830100;0,1
830200;0,1
830300;0,1
830400;0,1
830500;0,1
830600;0,1
830700;0,1
830800;0,1
830900;0,1
831000;0,1
831100;0,1
831200;0,1
831300;0,1
831400;0,1
831500;0,1
831600;0,1
831700;0,1
831800;0,1
831900;0,1
832000;0,1
832100;0,1
